学工号,姓名,交易额,商户名称,交易日期,交易时间,星期
2021****86,赖**,12.2,百味佳副食一组,2023/3/18,11:42,星期六
2021****86,赖**,5.0,百味佳副食一组,2023/3/18,9:05,星期六
2021****86,赖**,15.1,美食林小猪憨尼麻辣烫,2023/3/17,17:33,星期五
2021****86,赖**,12.2,百味佳副食一组,2023/3/17,11:52,星期五
2021****86,赖**,3.5,百味佳副食一组,2023/3/17,7:45,星期五
2021****86,赖**,14.2,百味佳副食一组,2023/3/16,17:04,星期四
2021****86,赖**,10.8,阳光小是小简餐,2023/3/16,11:28,星期四
2021****86,赖**,2.75,学苑食堂副食三组,2023/3/16,7:41,星期四
2021****86,赖**,13.0,美食林90后串炒饭,2023/3/15,17:39,星期三
2021****86,赖**,13.0,美食林川蜀源烤鱼,2023/3/15,11:50,星期三
2021****86,赖**,5.1,百味佳副食一组,2023/3/15,8:35,星期三
2021****86,赖**,9.0,美食林肠粉,2023/3/14,17:33,星期二
2021****86,赖**,12.0,美食林川蜀源烤鱼,2023/3/14,11:44,星期二
2021****86,赖**,3.4,百味佳副食一组,2023/3/14,7:37,星期二
2021****86,赖**,12.0,学苑食堂香恋香拌砂锅,2023/3/13,17:19,星期一
2021****86,赖**,10.0,美食林东农豆坊,2023/3/13,16:26,星期一
2021****86,赖**,5.0,美食林东农豆坊,2023/3/13,16:26,星期一
2021****86,赖**,13.0,阳光广式猪脚饭,2023/3/13,11:38,星期一
2021****86,赖**,3.6,百味佳副食一组,2023/3/13,8:45,星期一
2021****86,赖**,15.0,美食林90后串炒饭,2023/3/12,17:46,星期日
2021****86,赖**,16.0,阳光广式猪脚饭,2023/3/12,11:25,星期日
2021****86,赖**,5.0,百味佳副食一组,2023/3/12,8:52,星期日
2021****86,赖**,13.0,阳光广式猪脚饭,2023/3/11,17:17,星期六
2021****86,赖**,4.2,百味佳副食一组,2023/3/11,11:51,星期六
2021****86,赖**,5.64,百味佳副食二组,2023/3/11,11:49,星期六
2021****86,赖**,5.1,百味佳副食一组,2023/3/11,8:41,星期六
2021****86,赖**,13.0,阳光广式猪脚饭,2023/3/10,17:07,星期五
2021****86,赖**,11.0,学苑食堂包子,2023/3/10,11:54,星期五
2021****86,赖**,3.5,百味佳副食一组,2023/3/10,7:43,星期五
2021****86,赖**,18.0,学苑食堂副食三组,2023/3/9,17:14,星期四
2021****86,赖**,12.0,美食林90后串炒饭,2023/3/9,11:33,星期四
2021****86,赖**,3.2,百味佳副食一组,2023/3/9,7:35,星期四
2021****86,赖**,14.0,学院食堂陕西名小吃,2023/3/8,17:34,星期三
2021****86,赖**,12.2,百味佳副食一组,2023/3/8,11:44,星期三
2021****86,赖**,5.0,百味佳副食一组,2023/3/8,8:49,星期三
2021****86,赖**,12.0,民族餐厅金家店,2023/3/7,17:36,星期二
2021****86,赖**,12.0,美食林川蜀源烤鱼,2023/3/7,11:39,星期二
2021****86,赖**,4.6,百味佳副食一组,2023/3/7,7:52,星期二
2021****86,赖**,12.0,学苑食堂铁锅焖面,2023/3/6,18:14,星期一
2021****86,赖**,12.0,美食林川蜀源烤鱼,2023/3/6,11:33,星期一
2021****86,赖**,2.85,百味佳副食一组,2023/3/6,9:04,星期一
2021****86,赖**,12.0,学苑食堂香恋香拌砂锅,2023/3/5,17:33,星期日
2021****86,赖**,12.0,美食林川蜀源烤鱼,2023/3/5,11:52,星期日
2021****86,赖**,3.5,百味佳副食一组,2023/3/5,9:02,星期日
2021****86,赖**,9.0,美食林老上客砂锅,2023/3/4,17:50,星期六
2021****86,赖**,16.0,阳光广式猪脚饭,2023/3/4,11:20,星期六
2021****86,赖**,4.0,百味佳副食一组,2023/3/4,8:15,星期六
2021****86,赖**,11.0,美食林90后串炒饭,2023/3/3,17:14,星期五
2021****86,赖**,10.0,民族餐厅山西饸饹面,2023/3/3,11:50,星期五
2021****86,赖**,3.6,百味佳副食一组,2023/3/3,7:35,星期五
2021****86,赖**,12.0,美食林90后串炒饭,2023/3/2,17:53,星期四
2021****86,赖**,18.0,学苑食堂副食三组,2023/3/2,11:38,星期四
2021****86,赖**,3.6,百味佳副食一组,2023/3/2,7:31,星期四
2021****86,赖**,10.0,美食林阿咪酱骨扒肉,2023/3/1,17:29,星期三
2021****86,赖**,10.7,百味佳副食一组,2023/3/1,11:51,星期三
2021****86,赖**,5.1,百味佳副食一组,2023/3/1,8:56,星期三
2021****86,赖**,15.0,美食林真牛铁板,2023/2/28,17:29,星期二
2021****86,赖**,10.7,百味佳副食一组,2023/2/28,11:53,星期二
2021****86,赖**,10.7,百味佳副食一组,2023/2/28,11:52,星期二
2021****86,赖**,2.1,百味佳副食一组,2023/2/28,7:48,星期二
2021****86,赖**,13.02,美食林小猪憨尼麻辣烫,2023/2/27,17:33,星期一
2021****86,赖**,12.2,百味佳副食一组,2023/2/27,11:59,星期一
2021****86,赖**,3.05,百味佳主食二组,2023/2/27,8:52,星期一
2021****86,赖**,10.0,民族餐厅山西饸饹面,2023/2/26,17:28,星期日
2021****86,赖**,12.2,百味佳副食一组,2023/2/26,11:50,星期日
2021****86,赖**,5.1,百味佳副食一组,2023/2/26,9:13,星期日
2021****86,赖**,14.06,美食林小猪憨尼麻辣烫,2023/2/25,17:43,星期六
2021****86,赖**,12.0,友来朝鲜风味,2023/2/25,11:41,星期六
2021****86,赖**,4.1,百味佳副食一组,2023/2/25,8:05,星期六
2021****86,赖**,13.0,民族餐厅铁板料理,2023/2/24,17:31,星期五
2021****86,赖**,12.4,紫丁香餐吧机器人收银组,2023/2/24,11:52,星期五
2021****86,赖**,4.1,百味佳副食一组,2023/2/24,7:42,星期五
2021****86,赖**,12.0,学苑食堂铁锅焖面,2023/2/23,18:23,星期四
2021****86,赖**,16.0,阳光广式猪脚饭,2023/2/23,11:35,星期四
2021****86,赖**,4.1,百味佳副食一组,2023/2/23,7:34,星期四
2021****86,赖**,18.0,美食林90后串炒饭,2023/2/22,17:25,星期三
2021****86,赖**,11.2,百味佳副食一组,2023/2/22,11:49,星期三
2021****86,赖**,4.1,百味佳副食一组,2023/2/22,7:48,星期三
2021****86,赖**,11.0,美食林老上客砂锅,2023/2/21,17:31,星期二
2021****86,赖**,12.2,百味佳副食一组,2023/2/21,11:50,星期二
2021****86,赖**,4.3,百味佳副食一组,2023/2/21,7:33,星期二
2021****86,赖**,11.5,美食林真牛铁板,2023/2/20,17:31,星期一
2021****86,赖**,8.2,百味佳副食一组,2023/2/20,11:29,星期一
2021****86,赖**,2.95,百味佳副食一组,2023/2/20,8:58,星期一
2021****86,赖**,12.2,百味佳副食一组,2023/2/19,17:54,星期日
2021****86,赖**,1.0,学苑食堂香恋香拌砂锅,2023/2/19,11:49,星期日
2021****86,赖**,12.0,学苑食堂香恋香拌砂锅,2023/2/19,11:42,星期日
2021****86,赖**,3.25,百味佳副食一组,2023/2/19,9:06,星期日
2021****86,赖**,12.28,美食林小猪憨尼麻辣烫,2023/2/18,17:23,星期六
2021****86,赖**,14.0,阳光广式猪脚饭,2023/2/18,12:07,星期六
2021****86,赖**,2.95,百味佳副食一组,2023/2/18,8:55,星期六
2021****86,赖**,15.0,美食林真牛铁板,2023/2/17,17:48,星期五
2021****86,赖**,16.0,阳光广式猪脚饭,2023/2/17,11:13,星期五
2021****86,赖**,16.0,阳光广式猪脚饭,2023/2/16,12:09,星期四
2021****86,赖**,3.15,百味佳副食一组,2023/2/16,8:51,星期四
2021****86,赖**,12.0,学苑食堂副食三组,2023/2/15,17:40,星期三
2021****86,赖**,2.0,阳光广式猪脚饭,2023/2/15,11:48,星期三
2021****86,赖**,14.0,阳光广式猪脚饭,2023/2/15,11:48,星期三
2021****86,赖**,2.2,百味佳副食一组,2023/2/15,9:01,星期三
2021****86,赖**,14.0,美食林阿咪酱骨扒肉,2023/2/14,17:47,星期二
2021****86,赖**,11.2,百味佳副食一组,2023/2/14,11:14,星期二
2021****86,赖**,2.85,百味佳副食一组,2023/2/14,8:43,星期二
2021****86,赖**,15.24,美食林小猪憨尼麻辣烫,2023/2/13,17:40,星期一
2021****86,赖**,8.2,百味佳副食一组,2023/2/13,11:35,星期一
2021****86,赖**,4.1,百味佳副食一组,2023/2/13,8:53,星期一
2021****86,赖**,10.0,美食林真牛铁板,2023/2/12,17:48,星期日
2021****86,赖**,4.7,百味佳副食一组,2022/12/3,8:57,星期六
2021****86,赖**,16.0,阳光广式猪脚饭,2022/12/2,11:57,星期五
2021****86,赖**,3.35,百味佳副食一组,2022/12/2,8:53,星期五
2021****86,赖**,15.0,友来朝鲜风味,2022/12/1,17:15,星期四
2021****86,赖**,18.5,民族餐厅旋转小火锅,2022/11/30,17:28,星期三
2021****86,赖**,2.0,民族餐厅旋转小火锅,2022/11/30,16:52,星期三
2021****86,赖**,3.6,百味佳副食一组,2022/11/30,9:09,星期三
2021****86,赖**,12.0,美食林90后串炒饭,2022/11/29,16:59,星期二
2021****86,赖**,12.4,百味佳副食一组,2022/11/29,11:52,星期二
2021****86,赖**,4.7,百味佳副食一组,2022/11/29,7:54,星期二
2021****86,赖**,13.0,美食林老上客砂锅,2022/11/28,16:15,星期一
2021****86,赖**,13.0,民族餐厅铁板料理,2022/11/28,11:52,星期一
2021****86,赖**,9.4,百味佳副食一组,2022/11/27,11:49,星期日
2021****86,赖**,15.0,美食林陕西刀削面(川无界),2022/11/26,17:28,星期六
2021****86,赖**,12.8,阳光小是小简餐,2022/11/26,12:14,星期六
2021****86,赖**,4.7,百味佳副食一组,2022/11/26,8:30,星期六
2021****86,赖**,20.0,美食林真牛铁板,2022/11/25,17:35,星期五
2021****86,赖**,12.4,百味佳副食一组,2022/11/25,11:50,星期五
2021****86,赖**,4.6,百味佳副食一组,2022/11/25,8:04,星期五
2021****86,赖**,2.0,学苑食堂副食三组,2022/11/24,17:50,星期四
2021****86,赖**,16.28,美食林小猪憨尼麻辣烫,2022/11/24,17:16,星期四
2021****86,赖**,12.4,百味佳副食一组,2022/11/24,11:49,星期四
2021****86,赖**,5.5,百味佳副食一组,2022/11/24,8:33,星期四
2021****86,赖**,16.0,学苑食堂副食三组,2022/11/23,17:42,星期三
2021****86,赖**,10.0,民族餐厅山西饸饹面,2022/11/23,11:37,星期三
2021****86,赖**,4.45,百味佳副食一组,2022/11/23,8:44,星期三
2021****86,赖**,12.43,美食林小猪憨尼麻辣烫,2022/11/22,17:50,星期二
2021****86,赖**,12.4,百味佳副食一组,2022/11/22,11:51,星期二
2021****86,赖**,4.25,百味佳展销组,2022/11/22,7:47,星期二
2021****86,赖**,10.0,美食林真牛铁板,2022/11/21,17:33,星期一
2021****86,赖**,12.4,百味佳副食一组,2022/11/21,11:47,星期一
2021****86,赖**,5.1,百味佳副食一组,2022/11/21,8:17,星期一
2021****86,赖**,12.4,百味佳副食一组,2022/11/20,11:47,星期日
2021****86,赖**,3.5,百味佳副食一组,2022/11/20,8:50,星期日
2021****86,赖**,12.4,百味佳副食一组,2022/11/19,11:50,星期六
2021****86,赖**,5.1,百味佳副食一组,2022/11/19,8:38,星期六
2021****86,赖**,11.0,学苑食堂副食三组,2022/11/18,17:48,星期五
2021****86,赖**,12.0,美食林90后串炒饭,2022/11/18,11:26,星期五
2021****86,赖**,5.1,百味佳副食一组,2022/11/18,8:01,星期五
2021****86,赖**,16.0,阳光广式猪脚饭,2022/11/17,11:50,星期四
2021****86,赖**,3.35,百味佳副食一组,2022/11/17,8:48,星期四
2021****86,赖**,12.0,民族餐厅金家店,2022/11/16,17:57,星期三
2021****86,赖**,10.0,美食林陕西刀削面(罐罐面),2022/11/16,11:23,星期三
2021****86,赖**,16.0,阳光广式猪脚饭,2022/11/15,16:37,星期二
2021****86,赖**,9.4,百味佳副食一组,2022/11/15,12:04,星期二
2021****86,赖**,3.5,百味佳副食一组,2022/11/15,7:56,星期二
2021****86,赖**,10.0,美食林真牛铁板,2022/11/14,17:45,星期一
2021****86,赖**,10.4,百味佳副食一组,2022/11/14,11:52,星期一
2021****86,赖**,4.2,百味佳副食一组,2022/11/14,8:32,星期一
2021****86,赖**,13.0,美食林陕西刀削面(罐罐面),2022/11/13,17:15,星期日
2021****86,赖**,4.1,百味佳副食一组,2022/11/13,8:20,星期日
2021****86,赖**,13.62,美食林小猪憨尼麻辣烫,2022/11/12,17:02,星期六
2021****86,赖**,12.0,阳光川蜀源烤鱼,2022/11/12,11:53,星期六
2021****86,赖**,5.0,百味佳副食一组,2022/11/12,8:29,星期六
2021****86,赖**,20.0,学苑食堂副食三组,2022/11/11,17:44,星期五
2021****86,赖**,12.4,百味佳副食一组,2022/11/11,11:35,星期五
2021****86,赖**,3.6,百味佳副食一组,2022/11/11,7:31,星期五
2021****86,赖**,12.4,百味佳副食一组,2022/11/10,11:43,星期四
2021****86,赖**,5.35,百味佳副食一组,2022/11/10,8:27,星期四
2021****86,赖**,10.0,学苑食堂副食三组,2022/11/9,17:34,星期三
2021****86,赖**,13.0,民族餐厅铁板料理,2022/11/9,11:32,星期三
2021****86,赖**,5.2,友来副食一组,2022/11/9,7:48,星期三
2021****86,赖**,10.0,学苑食堂副食三组,2022/11/8,17:34,星期二
2021****86,赖**,10.0,美食林真牛铁板,2022/11/8,11:47,星期二
2021****86,赖**,2.85,百味佳副食一组,2022/11/8,7:35,星期二
2021****86,赖**,12.0,美食林90后串炒饭,2022/11/7,17:41,星期一
2021****86,赖**,2.85,百味佳副食一组,2022/11/7,7:27,星期一
2021****86,赖**,15.0,美食林90后串炒饭,2022/11/6,18:13,星期日
2021****86,赖**,12.2,百味佳副食一组,2022/11/6,11:48,星期日
2021****86,赖**,3.2,百味佳副食一组,2022/11/6,8:34,星期日
2021****86,赖**,10.0,美食林陕西刀削面(罐罐面),2022/11/5,18:02,星期六
2021****86,赖**,2.85,百味佳副食一组,2022/11/5,8:04,星期六
2021****86,赖**,13.0,美食林陕西刀削面(罐罐面),2022/11/4,17:46,星期五
2021****86,赖**,11.5,美食林真牛铁板,2022/11/4,11:22,星期五
2021****86,赖**,3.85,友来副食一组,2022/11/4,7:46,星期五
2021****86,赖**,12.2,百味佳副食一组,2022/11/3,11:40,星期四
2021****86,赖**,4.95,友来副食一组,2022/11/3,8:17,星期四
2021****86,赖**,14.0,学苑食堂铁锅焖面,2022/11/2,17:45,星期三
2021****86,赖**,18.0,美食林真牛铁板,2022/11/2,11:24,星期三
2021****86,赖**,4.95,友来副食一组,2022/11/2,7:37,星期三
2021****86,赖**,12.2,百味佳主食二组,2022/11/1,17:41,星期二
2021****86,赖**,11.8,阳光小是小简餐,2022/10/31,17:32,星期一
2021****86,赖**,4.95,友来副食一组,2022/10/31,7:38,星期一
2021****86,赖**,15.0,阳光川蜀源烤鱼,2022/10/30,17:49,星期日
2021****86,赖**,15.0,民族餐厅金家店,2022/10/30,11:56,星期日
2021****86,赖**,4.95,友来副食一组,2022/10/30,8:10,星期日
2021****86,赖**,12.0,美食林90后串炒饭,2022/10/29,16:59,星期六
2021****86,赖**,3.85,友来副食一组,2022/10/29,8:31,星期六
2021****86,赖**,15.0,美食林真牛铁板,2022/10/28,17:34,星期五
2021****86,赖**,3.85,友来副食一组,2022/10/28,7:38,星期五
2021****86,赖**,21.0,民族餐厅铁板料理,2022/10/27,17:08,星期四
2021****86,赖**,12.2,百味佳副食一组,2022/10/27,11:51,星期四
2021****86,赖**,3.85,友来副食一组,2022/10/27,8:13,星期四
2021****86,赖**,13.1,民族餐厅旋转小火锅,2022/10/26,18:25,星期三
2021****86,赖**,16.0,民族餐厅铁板料理,2022/10/26,11:28,星期三
2021****86,赖**,4.95,友来副食一组,2022/10/26,7:50,星期三
2021****86,赖**,10.0,民族餐厅山西饸饹面,2022/10/25,17:53,星期二
2021****86,赖**,12.2,百味佳副食一组,2022/10/25,11:50,星期二
2021****86,赖**,3.35,友来副食一组,2022/10/25,7:45,星期二
2021****86,赖**,16.0,民族餐厅铁板料理,2022/10/24,17:33,星期一
2021****86,赖**,18.0,回味斋一餐厅副食一组,2022/10/24,11:51,星期一
2021****86,赖**,5.35,友来副食一组,2022/10/24,7:31,星期一
2021****86,赖**,11.0,学苑食堂包子,2022/10/23,12:00,星期日
2021****86,赖**,12.58,美食林小猪憨尼麻辣烫,2022/10/22,11:07,星期六
2021****86,赖**,4.35,友来副食一组,2022/10/22,7:56,星期六
2021****86,赖**,10.0,美食林陕西刀削面(罐罐面),2022/10/21,17:46,星期五
2021****86,赖**,13.0,民族餐厅金家店,2022/10/21,12:27,星期五
2021****86,赖**,5.2,友来副食一组,2022/10/21,7:41,星期五
2021****86,赖**,10.0,美食林真牛铁板,2022/10/20,17:33,星期四
2021****86,赖**,12.2,百味佳副食一组,2022/10/20,11:48,星期四
2021****86,赖**,3.85,友来副食一组,2022/10/20,8:29,星期四
2021****86,赖**,3.85,友来副食一组,2022/10/19,7:15,星期三
2021****86,赖**,10.0,民族餐厅山西饸饹面,2022/10/18,17:22,星期二
2021****86,赖**,12.2,百味佳展销组,2022/10/18,11:50,星期二
2021****86,赖**,5.95,友来副食一组,2022/10/18,7:38,星期二
2021****86,赖**,15.0,美食林真牛铁板,2022/10/17,17:35,星期一
2021****86,赖**,9.9,回味斋一餐厅副食一组,2022/10/17,12:02,星期一
2021****86,赖**,4.95,友来副食一组,2022/10/17,7:20,星期一
2021****86,赖**,10.95,美食林小猪憨尼麻辣烫,2022/10/16,18:15,星期日
2021****86,赖**,3.85,友来副食一组,2022/10/16,8:16,星期日
2021****86,赖**,13.0,美食林老上客砂锅,2022/10/15,16:47,星期六
2021****86,赖**,13.0,美食林陕西刀削面(罐罐面),2022/10/14,17:09,星期五
2021****86,赖**,10.0,美食林真牛铁板,2022/10/14,11:28,星期五
2021****86,赖**,4.95,友来副食一组,2022/10/14,7:42,星期五
2021****86,赖**,13.0,美食林陕西刀削面(罐罐面),2022/10/13,17:29,星期四
2021****86,赖**,9.2,百味佳副食一组,2022/10/13,11:52,星期四
2021****86,赖**,3.5,友来副食一组,2022/10/13,8:48,星期四
2021****86,赖**,12.0,民族餐厅金家店,2022/10/12,17:33,星期三
2021****86,赖**,12.0,友来朝鲜风味,2022/10/12,11:17,星期三
2021****86,赖**,3.7,友来副食一组,2022/10/12,7:50,星期三
2021****86,赖**,10.0,美食林真牛铁板,2022/10/11,17:19,星期二
2021****86,赖**,14.0,百味佳副食一组,2022/10/11,11:49,星期二
2021****86,赖**,2.0,友来副食一组,2022/10/11,7:30,星期二
2021****86,赖**,2.95,友来副食一组,2022/10/11,7:30,星期二
2021****86,赖**,12.8,百味佳主食二组,2022/10/10,17:42,星期一
2021****86,赖**,10.0,民族餐厅山西饸饹面,2022/10/10,11:09,星期一
2021****86,赖**,5.7,友来副食一组,2022/10/10,7:52,星期一
2021****86,赖**,16.5,美食林真牛铁板,2022/10/9,17:39,星期日
2021****86,赖**,14.0,民族餐厅金家店,2022/10/9,11:12,星期日
2021****86,赖**,5.35,友来副食一组,2022/10/9,7:42,星期日
2021****86,赖**,11.0,学苑食堂包子,2022/10/8,17:12,星期六
2021****86,赖**,15.6,回味斋一餐厅副食一组,2022/10/8,11:47,星期六
2021****86,赖**,5.35,友来副食一组,2022/10/8,8:10,星期六
2021****86,赖**,10.0,民族餐厅山西饸饹面,2022/10/7,11:17,星期五
2021****86,赖**,4.25,友来副食一组,2022/10/7,7:34,星期五
2021****86,赖**,15.0,美食林真牛铁板,2022/10/6,17:12,星期四
2021****86,赖**,12.2,百味佳展销组,2022/10/6,11:52,星期四
2021****86,赖**,3.35,友来副食一组,2022/10/6,7:43,星期四
2021****86,赖**,10.2,百味佳展销组,2022/10/5,17:32,星期三
